id,pos,gloss,persian_gloss,checked
43793,noun,the cutting of or into body tissues or organs (especially by a surgeon as part of an operation),برش یا داخل بافت ها یا اندام های بدن (به خصوص توسط جراح به عنوان بخشی از عمل),1
43797,noun,a trench resembling a furrow that was made by erosion or excavation,سنگر شبیه شیار که در اثر فرسایش یا حفاری ساخته شده است,1
43796,noun,"relative position in a graded series; ""always a step behind""; ""subtle gradations in color""; ""keep in step with the fashions""","موقعیت نسبی در یک سری درجه بندی شده ؛""همیشه یک قدم به عقب""؛""درجه بندی های ظریف در رنگ"" ؛""همگام با مدها""",1
43798,noun,a long shallow trench in the ground (especially one made by a plow),یک سنگر کم عمق طولانی در زمین (به خصوص یکی که توسط یک گاوآهن ساخته شده است),1
43800,noun,a passage that connects a topic to one that follows,بخشی که موضوعی را به موضوعی که در ادامه می آید متصل کند,1
43801,noun,an immediate transition from one scene to another,انتقال فوری از یک صحنه به صحنه دیگر,1
43803,noun,the act of severing,عمل قطع کردن,1
43799,noun,"(film) an immediate transition from one shot to the next; ""the cut from the accident scene to the hospital seemed too abrupt""","(فیلم) انتقال فوری از یک عکس به عکس دیگر ؛""برش از صحنه حادثه به بیمارستان خیلی ناگهانی به نظر می رسید""",1
43804,noun,cutting so as to separate into pieces,برش به طوری که به قطعات جدا شود,1
43805,noun,the act of dividing by cutting or splitting,عمل تقسیم با برش یا تقسیم,1
43806,noun,the act of cutting into slices,عمل برش برش,1
43802,noun,"the act of cutting something into parts; ""his cuts were skillful""; ""his cutting of the cake made a terrible mess""","عمل بریدن چیزی به قطعات.""برشهای او ماهرانه بود""؛""برش کیک اوضاع وحشتناکی ایجاد کرد""",1
43807,noun,a cut made underneath to remove material,برش ایجاد شده در زیر برای حذف مواد,1
43810,noun,the act of cutting the hair,عمل کوتاه کردن موها,1
43811,noun,removing by cutting off or clipping,برداشتن با قطع یا بریدن,1
43809,noun,"the style in which a garment is cut; ""a dress of traditional cut""","سبکی که در آن لباس بریده می شود.""لباس برش سنتی""",1
43812,noun,"in baseball; a batter's attempt to hit a pitched ball; ""he took a vicious cut at the ball""","در بیس بالتلاش یک خفاش برای ضربه زدن به یک توپ پیچیده.""او توپ را بریدگی شرورانه گرفت""",1
43808,noun,"the omission that is made when an editorial change shortens a written passage; ""an editor's deletions frequently upset young authors""; ""both parties agreed on the excision of the proposed clause""","حذفي كه هنگام تغيير سرمقاله يك متن مكتوب را كوتاه مي كند.""حذف ویرایشگر اغلب نویسندگان جوان را ناراحت می کند""؛""هر دو طرف در مورد بند بند پیشنهادی توافق کردند""",1
43813,noun,a game played in an enclosed court by two or four players who strike the ball with long-handled rackets,یک بازی در یک زمین محصور توسط دو یا چهار بازیکن انجام می شود که با راکت های دسته بلند توپ را می زنند,1
43816,verb,"cut with a scythe; ""scythe grass or grain""","برش با داس؛""چمن یا دانه داس""",1
43818,verb,fell with or as if with a poleax,با قطب سقوط کرد یا انگار با آن باشد,1
43817,verb,"cut down; ""George chopped down the cherry tree""","قطع کردن""جورج درخت گیلاس را خرد کرد""",1
43815,verb,"cause to come or go down; ""The policeman downed the heavily armed suspect""; ""The mugger knocked down the old lady after she refused to hand over her wallet""","پایین آمدن یا پایین آمدن""پلیس مظنون به شدت مسلح را سرنگون کرد""؛""پس از آنکه بانوی پیر از تحویل کیف پول خودداری کرد ، حمله کننده به زمین زد""",1
43814,noun,"the division of a deck of cards before dealing; ""he insisted that we give him the last cut before every deal""; ""the cutting of the cards soon became a ritual""","تقسیم عرشه کارت قبل از معامله ؛""او اصرار داشت که ما آخرین برش را قبل از هر معامله به او بدهیم""؛""برش کارتها به زودی به یک آیین تبدیل شد""",1
43819,verb,"cut lumber, as in woods and forests",مانند چوب و جنگل,1
43820,noun,glass decorated by cutting or grinding facets,شیشه ای که با استفاده از برش یا سنگ زنی تزئین شده است,1
43821,verb,allow someone to have a share or profit,به کسی اجازه دهید سهمی یا سود داشته باشد,1
43823,verb,"move into a certain direction; ""the car pulls to the right""","حرکت به یک جهت خاص""ماشین به سمت راست می کشد""",1
43825,verb,mix in with cutting motions,با حرکات برش مخلوط کنید,1
43826,verb,cut the mane off (a horse),یال را برید (یک اسب),1
43822,verb,drive in front of another vehicle leaving too little space for that vehicle to maneuver comfortably,در مقابل یک وسیله نقلیه دیگر رانندگی کنید و فضای بسیار کمی را برای مانور راحت آن وسیله بگذارید,1
43824,verb,"interrupt a dancing couple in order to take one of them as one's own partner; ""Jim always cuts in!""","یک زوج رقصنده را قطع کنید تا یکی از آنها را به عنوان شریک زندگی خود در نظر بگیرید.""جیم همیشه برش می زند!""",1
43827,verb,"cut off and stop; ""The bicyclist was cut out by the van""","قطع و متوقف کردن""دوچرخه سوار توسط وانت قطع شد""",1
43828,verb,"delete or remove; ""Cut out the extra text""; ""cut out the newspaper article""","حذف یا حذف""متن اضافی را ببرید""؛""مقاله روزنامه را قطع کنید""",1
43829,verb,"remove by cutting; ""The surgeon excised the tumor""","حذف با برش؛""جراح تومور را خارج کرد""",1
43832,verb,cut a rectangular groove into,یک شیار مستطیل را به داخل برش دهید,1
43830,verb,"form and create by cutting out; ""Picasso cut out a guitar from a piece of paper""","ایجاد و ایجاد با برش؛""پیکاسو یک گیتار را از روی یک کاغذ برید""",1
43831,verb,"make gouges into a surface; ""The woman's spiked heels gouged out the wooden floor""","گاوها را به صورت یک سطح درست کنید""پاشنه های سنبله زن کف چوبی را بیرون آورد""",1
43833,verb,"cut or shape with a die; ""Die out leather for belts""","برش یا شکل دادن به قالب""از بین بردن چرم برای کمربندها""",1
43835,noun,the dead skin at the base of a fingernail or toenail,پوست مرده در پایه ناخن یا ناخن پا,1
43834,verb,"strike or cancel by or as if by rubbing or crossing out; ""scratch out my name on that list""","اعتصاب یا لغو توسط یا انگار با مالش یا خط زدن.""نام من را در آن لیست خراش دهید""",1
43836,noun,the outer layer of the skin covering the exterior body surface of vertebrates,لایه خارجی پوست که سطح خارجی بدن مهره داران را پوشانده است,1
43838,noun,any of the cells making up the epidermis,هر یک از سلولهای اپیدرم را تشکیل می دهد,1
