id,pos,gloss,persian_gloss,checked
51704,noun,family of brightly colored voracious eels of warm coastal waters; generally nonaggressive to humans but larger species are dangerous if provoked,خانواده مارماهیهای پرشور و رنگارنگ از آبهای گرم ساحلی.به طور کلی برای انسان غیرتهاجمی است اما گونه های بزرگتر در صورت تحریک خطرناک هستند,1
51707,noun,(or in some classifications family Zosteraceae) small genus of widely distributed marine plants,(یا در برخی از طبقه بندی ها خانواده Zosteraceae) تیره کوچکی از گیاهان دریایی که به طور گسترده توزیع شده اند,1
51708,noun,submerged aquatic plant with ribbonlike leaves; Old World and Australia,گیاه آبزی غوطه ور با برگهایی مانند روبان.دنیای قدیم و استرالیا,1
51709,noun,eelgrass; eel grass,گل مرواریدچمن مارماهی,1
51712,verb,"make inconspicuous; ""efface oneself""","غیر قابل توجه کردن""خود اثر کردن""",1
51713,verb,erase with a sponge; as of words on a blackboard,پاک کردن با اسفنج؛مانند کلمات روی تخته سیاه,1
51710,adjective,"suggestive of the supernatural; mysterious; ""an eerie feeling of deja vu""","مطرح کننده ماوراuralالطبیعه؛اسرار امیز؛""یک احساس وهم آور دژاوو""",1
51715,adjective,able to be eradicated or rooted out,ریشه کن یا ریشه کن شود,1
51711,adjective,"inspiring a feeling of fear; strange and frightening; ""an uncomfortable and eerie stillness in the woods""; ""an eerie midnight howl""","تحریک احساس ترس ؛عجیب و ترسناک""سکون ناخوشایند و وهم آور در جنگل""؛""زوزه نیمه شب وهم آور""",1
51716,noun,withdrawing into the background; making yourself inconspicuous,عقب نشینی در پس زمینهخودتان را کم توجه کنید,1
51717,verb,"bring about abruptly; ""The crisis precipitated by Russia's revolution""","ناگهانی به وجود آورد""بحران ناشی از انقلاب روسیه""",1
51714,adjective,"capable of being effaced; ""the fire's worst scars were effaceable by a comprehensive program of reforestation""; ""a signal too loud to be erasable in a single pass through the erase head""","قادر به تأثیرگذاری""بدترین زخم های آتش توسط یک برنامه جامع جنگل کاری جنگل پذیر بودند""؛""یک سیگنال خیلی بلند است که در یک عبور از سر پاک کردن پاک نمی شود""",1
51718,verb,"cause to occur rapidly; ""the infection precipitated a high fever and allergic reactions""","باعث رخ دادن سریع""عفونت باعث تب شدید و واکنشهای آلرژیک می شود""",1
51719,verb,"contribute or conduce to; ""The scandal served to increase his popularity""","مشارکت یا تولید""رسوایی باعث افزایش محبوبیت او شد""",1
51720,verb,"bring into operation or effect; ""The new members brought to bear new concerns to the U.N.""","به بهره برداری رساندن یا اثر؛""اعضای جدید نگرانی های جدیدی را به سازمان ملل متحد تحمیل کردند.""",1
51721,verb,"make effective from an earlier date; ""The increase in tax was backdated to January""","از تاریخ قبلی موثر باشید""افزایش مالیات به ژانویه تغییر یافت""",1
51722,noun,"the impression produced by a person; ""he cut a fine figure""; ""a heroic figure""","برداشت تولید شده توسط یک شخص ؛""او یک رقم خوب را برید""؛""یک شخصیت قهرمان""",1
51726,noun,"(of a law) having legal validity; ""the law is still in effect""","(از یک قانون) دارای اعتبار قانونی ؛""این قانون هنوز هم لازم الاجراست""",1
51725,noun,a total impression or effect of something made up of individual parts,تأثیر یا تأثیر کلی از چیزی که از قطعات جداگانه تشکیل شده است,1
51727,noun,the quality of having legal force or effectiveness,کیفیت داشتن نیروی قانونی یا اثربخشی,1
51728,noun,a bad reaction to a hallucinogenic drug,واکنش بد به داروی توهم زا,1
51724,noun,"the impression created by doing something unusual or extraordinary that people notice and remember; ""it was in London that he made his mark""; ""he left an indelible mark on the American theater""","برداشتی که با انجام کاری غیرمعمول یا خارق العاده ایجاد شده است که مردم متوجه و به خاطر می آورند.""او در لندن بود که نشان خود را داد""؛""او اثری پاک نشدنی در تئاتر آمریکا گذاشت""",1
51723,noun,"the general impression that something (a person or organization or product) presents to the public; ""although her popular image was contrived it served to inspire music and pageantry""; ""the company tried to project an altruistic image""","برداشت کلی که چیزی (شخص یا سازمان یا کالایی) به مردم ارائه می دهد ؛""اگرچه تصویر محبوب او ساخته شده بود اما این باعث الهام بخشیدن به موسیقی و نمایش"".""این شرکت سعی کرد تصویری نوع دوستانه ارائه دهد""",1
51730,noun,an effect that imitates a sound called for in the script of a play,جلوه ای که صدایی را که در فیلمنامه یک نمایشنامه فراخوانده شده تقلید می کند,1
51729,noun,"a secondary and usually adverse effect of a drug or therapy; ""severe headaches are one of the side effects of the drug""","اثر ثانویه و معمولاً نامطلوب یک دارو یا درمان ؛""سردردهای شدید یکی از عوارض جانبی دارو است""",1
51732,noun,one who brings about a result or event; one who accomplishes a purpose,کسی که نتیجه یا رویدادی را به همراه داردکسی که هدفی را محقق می کند,1
51731,noun,an effect used to produce scenes that cannot be achieved by normal techniques (especially on film),اثری که برای تولید صحنه هایی استفاده می شود که با تکنیک های معمولی (به ویژه در فیلم) به دست نمی آید,1
